segment_type,segment_value,segment_order,item_name,expenditure_value,is_income_metric,is_consumption_metric
Income Quintile,3,3,Salty snacks,22.6,False,False
Income Quintile,3,3,Sandwich bags,1.9,False,False
Income Quintile,3,3,Sausage and pastrami(9),33.8,False,False
Income Quintile,3,3,"Seasoning greens, incl. root and leafy vegetables(14)",7.1,False,False
Income Quintile,3,3,Selected savings items,3535.0,False,False
Income Quintile,3,3,Semolina,1.0,False,False
Income Quintile,3,3,Sesame oil (tahina),5.9,False,False
Income Quintile,3,3,Sheets,15.9,False,False
Income Quintile,3,3,Shirt,50.3,False,False
Income Quintile,3,3,Skirt,5.4,False,False
Income Quintile,3,3,Slacks,34.1,False,False
Income Quintile,3,3,Sliced bread,7.3,False,False
Income Quintile,3,3,"Soccer, basketball and other ball classes",25.1,False,False
Income Quintile,3,3,Social organization fees ,4.4,False,False
Income Quintile,3,3,Soda water,3.0,False,False
Income Quintile,3,3,Soft drinks,81.7,False,False
Income Quintile,3,3,"Soft drinks, carbonated",34.6,False,False
Income Quintile,3,3,"Soft drinks, non-carbonated",22.0,False,False
Income Quintile,3,3,Soft white cheese,31.3,False,False
Income Quintile,3,3,Soup mandels and croutons ,4.3,False,False
Income Quintile,3,3,Sour cream,5.7,False,False
Income Quintile,3,3,Sour milk products and yogurt,38.7,False,False
Income Quintile,3,3,Special bread,31.6,False,False
Income Quintile,3,3,Special tutoring for pupils,38.6,False,False
Income Quintile,3,3,Spices,14.3,False,False
Income Quintile,3,3,"Spinach, Swiss chard, and beet leaves ",1.5,False,False
Income Quintile,3,3,Sports and exercise lessons ,46.9,False,False
Income Quintile,3,3,Squash,7.2,False,False
Income Quintile,3,3,"Stove, microwave, and ventilation hood(22)",22.8,False,False
Income Quintile,3,3,Strawberries,9.9,False,False
Income Quintile,3,3,Subscription for car locator systems ,1.9,False,False
Income Quintile,3,3,Subscription for television broadcasts(29),115.6,False,False
Income Quintile,3,3,Subscription to daily newspaper,4.4,False,False
Income Quintile,3,3,Subscription to lottery,9.9,False,False
Income Quintile,3,3,Subscription to periodicals and publications,3.1,False,False
Income Quintile,3,3,Subscriptions for websites ,8.7,False,False
Income Quintile,3,3,Sugar,7.6,False,False
Income Quintile,3,3,Sugar and sugar products,96.2,False,False
Income Quintile,3,3,Sugar melons,2.5,False,False
Income Quintile,3,3,Summer camp for children,20.4,False,False
Income Quintile,3,3,Sunflower oil(5),2.5,False,False
Income Quintile,3,3,Supervised institutional  kindergarten day care up to age 3 ,234.8,False,False
Income Quintile,3,3,Sweet concentrates,5.7,False,False
Income Quintile,3,3,Sweet cream,9.7,False,False
Income Quintile,3,3,Swimming class,9.7,False,False
Income Quintile,3,3,Tangerines and mandarins,4.6,False,False
Income Quintile,3,3,Tea,10.5,False,False
Income Quintile,3,3,"Telephone, current account",17.6,False,False
Income Quintile,3,3,Third party auto insurance,25.2,False,False
Income Quintile,3,3,Toilet paper,20.1,False,False
Income Quintile,3,3,Toll road subscription(30),5.6,False,False
Income Quintile,3,3,Tomato puree(15),12.3,False,False
Income Quintile,3,3,Tomatoes,31.4,False,False
Income Quintile,3,3,Tools and materials for dwelling maintenance(17),32.3,False,False
Income Quintile,3,3,Toys,20.6,False,False
Income Quintile,3,3,Transfers to other households(1),282.0,False,False
Income Quintile,3,3,Transport and communications,2981.7,False,False
Income Quintile,3,3,Transport by bus,24.8,False,False
Income Quintile,3,3,Travel abroad,664.4,False,False
Income Quintile,3,3,Trousers,41.5,False,False
Income Quintile,3,3,"Underwear, sleepwear, and socks",33.5,False,False
Income Quintile,3,3,Various household articles(19),1.9,False,False
Income Quintile,3,3,Vegetable oils and their products,58.6,False,False
Income Quintile,3,3,Vegetables and fruit,557.0,False,False
Income Quintile,3,3,"Vegetables, fresh",193.8,False,False
Income Quintile,3,3,"Vegetables, frozen",20.4,False,False
Income Quintile,3,3,"Vegetables, pickled and canned",59.4,False,False
Income Quintile,3,3,Vinegar,1.6,False,False
Income Quintile,3,3,Wafers,8.5,False,False
Income Quintile,3,3,"Wallets, bags, suitcases, and baby products",49.5,False,False
Income Quintile,3,3,Water,138.3,False,False
Income Quintile,3,3,Water purifier maintenance,26.2,False,False
Income Quintile,3,3,Watermelons,8.8,False,False
Income Quintile,3,3,"Wheat groats, quinoa, wheat, and millet(2)",1.8,False,False
Income Quintile,3,3,White flour,8.8,False,False
Income Quintile,3,3,Whole chicken and turkey(8),39.4,False,False
Income Quintile,3,3,"Whole wheat flour, spelt, rye, and other",5.6,False,False
Income Quintile,3,3,Wine,20.5,False,False
Income Quintile,3,3,Women's hairdressing,25.7,False,False
Income Quintile,3,3,Women's outerwear,165.5,False,False
Income Quintile,3,3,Women's shoes,27.3,False,False
Income Quintile,3,3,Women's sport shoes,21.2,False,False
Income Quintile,3,3,Women's suit and overcoat,13.6,False,False
Income Quintile,3,3,Writing and drawing supplies ,6.0,False,False
Income Quintile,3,3,Yemeni bread,5.0,False,False
Income Quintile,4,4,Academic institutions (incl. The Open University),166.9,False,False
Income Quintile,4,4,Afternoon care for children,97.8,False,False
Income Quintile,4,4,Alcoholic beverages,66.4,False,False
Income Quintile,4,4,Almonds,7.2,False,False
Income Quintile,4,4,Alternative medicine,35.0,False,False
Income Quintile,4,4,Apples,19.7,False,False
Income Quintile,4,4,Apricots,1.9,False,False
Income Quintile,4,4,At coffee shops,91.9,False,False
Income Quintile,4,4,At fast food restaurants,88.6,False,False
Income Quintile,4,4,At kiosks and cafeterias,53.5,False,False
Income Quintile,4,4,At restaurants ,335.1,False,False
Income Quintile,4,4,At work,38.2,False,False
Income Quintile,4,4,Average age of economic head of  household,49.7,False,False
Income Quintile,4,4,Average earners in household,1.66,False,False
Income Quintile,4,4,Average persons in household,2.93,False,False
Income Quintile,4,4,Average standard persons in household,2.52,False,False
Income Quintile,4,4,Average years of schooling of economic head of  household,14.7,False,False
Income Quintile,4,4,Avocados,11.3,False,False
Income Quintile,4,4,Baby room furniture and equipment,10.8,False,False
Income Quintile,4,4,Bagels,4.4,False,False
Income Quintile,4,4,Baking materials,3.7,False,False
Income Quintile,4,4,Baking paper,1.9,False,False
Income Quintile,4,4,Bananas,16.4,False,False
Income Quintile,4,4,Bath soap,15.1,False,False
Income Quintile,4,4,Bath towels,3.9,False,False
Income Quintile,4,4,"Beans, dried",1.5,False,False
Income Quintile,4,4,Bedding and towels,43.9,False,False
Income Quintile,4,4,Bedroom furniture,112.5,False,False
Income Quintile,4,4,Beef(6),166.4,False,False
Income Quintile,4,4,"Beef, minced(7)",34.3,False,False
Income Quintile,4,4,Beer,17.3,False,False
Income Quintile,4,4,Beetroot,2.8,False,False
Income Quintile,4,4,Blouse,49.4,False,False
Income Quintile,4,4,"Blouse, shirt",18.6,False,False
Income Quintile,4,4,Bread crumbs,4.5,False,False
Income Quintile,4,4,"Bread, cereals, and pastry products",372.0,False,False
Income Quintile,4,4,Breakfast cereals ,18.8,False,False
Income Quintile,4,4,Brined cheese,27.6,False,False
Income Quintile,4,4,"Broccoli, fava beans, okra, and other vegetables",6.8,False,False
Income Quintile,4,4,Building committee fees,146.7,False,False
Income Quintile,4,4,Butter,10.4,False,False
Income Quintile,4,4,Buying a car ,987.2,False,False
Income Quintile,4,4,Buying pets and expenses for their care,49.4,False,False
Income Quintile,4,4,Cabbage,6.0,False,False
Income Quintile,4,4,Cakes,39.8,False,False
Income Quintile,4,4,Candies ,10.2,False,False
Income Quintile,4,4,Candles,2.4,False,False
Income Quintile,4,4,Canned beans and corn ,3.6,False,False
Income Quintile,4,4,Canned mushrooms ,1.1,False,False
Income Quintile,4,4,Canola oil ,18.7,False,False
Income Quintile,4,4,Car expenses for another household(30),8.7,False,False
Income Quintile,4,4,Car registration,158.1,False,False
Income Quintile,4,4,Carpets,9.5,False,False
Income Quintile,4,4,Carrots,4.8,False,False
Income Quintile,4,4,Cauliflower,5.2,False,False
Income Quintile,4,4,"Celebrations (halls, catering)",187.4,False,False
Income Quintile,4,4,"Celery, including root ",3.1,False,False
Income Quintile,4,4,Changing tires(30),11.5,False,False
Income Quintile,4,4,Cheese or milk substitutes(13),9.6,False,False
Income Quintile,4,4,Chewing gum,3.6,False,False
Income Quintile,4,4,Chick-peas,2.3,False,False
Income Quintile,4,4,Chicken and turkey breast,62.7,False,False
Income Quintile,4,4,Chicken and turkey liver,3.6,False,False
Income Quintile,4,4,Chicken and turkey – minced,7.5,False,False
Income Quintile,4,4,Chicken leg quarters,38.2,False,False
Income Quintile,4,4,Children's and babies' outerwear,70.7,False,False
Income Quintile,4,4,Children's pants,16.6,False,False
Income Quintile,4,4,Children's shoes,6.4,False,False
Income Quintile,4,4,Children's sport shoes,15.6,False,False
Income Quintile,4,4,Chocolate and chocolate-boxes,37.0,False,False
Income Quintile,4,4,"Chocolate drink, cocoa, and coffee",7.3,False,False
Income Quintile,4,4,Chocolate spread and cocoa spread,3.6,False,False
Income Quintile,4,4,Cigarettes,74.4,False,False
Income Quintile,4,4,"Cigarettes, tobacco, and accessories",86.6,False,False
Income Quintile,4,4,Cleaning gloves ,3.2,False,False
Income Quintile,4,4,Clothing and footwear,552.3,False,False
Income Quintile,4,4,"Coconut milk, cream, and water ",1.9,False,False
Income Quintile,4,4,Comprehensive auto insurance,224.1,False,False
Income Quintile,4,4,Compulsory auto insurance,135.6,False,False
Income Quintile,4,4,Compulsory payments – total,4341.0,False,False
Income Quintile,4,4,Computer accessories,7.1,False,False
Income Quintile,4,4,"Computer, internet and their products",48.8,False,False
Income Quintile,4,4,Consumption expenditures – total,19644.0,False,False
Income Quintile,4,4,Consumption of housing services  ,3640.7,False,False
Income Quintile,4,4,Cookies and biscuits,34.0,False,False
Income Quintile,4,4,Coriander ,4.4,False,False
Income Quintile,4,4,Corn cobs,2.5,False,False
Income Quintile,4,4,Cosmetic treatments,40.3,False,False
Income Quintile,4,4,Cosmetics and make-up (including other items),88.7,False,False
Income Quintile,4,4,Cottage cheese ,17.7,False,False
Income Quintile,4,4,"Cotton wool, tampons, and bandages",12.8,False,False
Income Quintile,4,4,Couscous,1.6,False,False
Income Quintile,4,4,Crackers,8.9,False,False
Income Quintile,4,4,Cucumbers,19.1,False,False
Income Quintile,4,4,"Culture, sports, and entertainment ",404.8,False,False
Income Quintile,4,4,Cumulative life insurance premiums,93.1,False,False
Income Quintile,4,4,Cut vegetables for salad ,3.9,False,False
Income Quintile,4,4,Daily newspaper,1.8,False,False
Income Quintile,4,4,Dancing lessons and courses,13.6,False,False
Income Quintile,4,4,Dates,6.6,False,False
Income Quintile,4,4,Dental and oral hygiene products ,17.8,False,False
Income Quintile,4,4,Dental insurance,12.0,False,False
Income Quintile,4,4,Dental treatment,201.1,False,False
Income Quintile,4,4,Dental treatment,277.9,False,False
Income Quintile,4,4,Diapers (all kinds) ,10.9,False,False
Income Quintile,4,4,Dill ,1.3,False,False
Income Quintile,4,4,Dishwashing materials,13.4,False,False
Income Quintile,4,4,Disinfectants and house cleaning materials(18),28.7,False,False
Income Quintile,4,4,Disposable bags,1.5,False,False
Income Quintile,4,4,"Disposable plates, cups, and cutlery",31.6,False,False
Income Quintile,4,4,Domestic help,255.7,False,False
Income Quintile,4,4,Domestic help and cook,130.2,False,False
Income Quintile,4,4,Donations to organizations and institutions,113.7,False,False
Income Quintile,4,4,Dress,39.0,False,False
Income Quintile,4,4,Dried fruit spreads,3.4,False,False
Income Quintile,4,4,Dry fava beans and lentils(12),2.1,False,False
Income Quintile,4,4,Dust cloths and floor mops,4.3,False,False
Income Quintile,4,4,Dwelling and household maintenance,1814.6,False,False
Income Quintile,4,4,Earrings(33),6.6,False,False
Income Quintile,4,4,Education services,1178.1,False,False
Income Quintile,4,4,"Education, culture, and entertainment",2306.6,False,False
Income Quintile,4,4,Eggplant salad,3.4,False,False
Income Quintile,4,4,Eggplants,5.8,False,False
Income Quintile,4,4,Eggs,36.7,False,False
Income Quintile,4,4,Electric kettle,1.8,False,False
Income Quintile,4,4,"Electricity, current consumption",424.8,False,False
Income Quintile,4,4,"Electricity, gas and fuel for dwelling",481.6,False,False
Income Quintile,4,4,Energy drinks,2.3,False,False
Income Quintile,4,4,Entertainment durable goods,194.8,False,False
Income Quintile,4,4,Entrance fees to amusement and water parks,2.0,False,False
Income Quintile,4,4,Entrance fees to zoos,2.5,False,False
Income Quintile,4,4,Entrance to sites ,3.4,False,False
Income Quintile,4,4,"Envelopes, paper, and other writing supplies ",4.4,False,False
Income Quintile,4,4,Expenditures on health services,210.2,False,False
Income Quintile,4,4,Expenditures on stay abroad ,394.3,False,False
Income Quintile,4,4,Expenditures on vehicles,2507.7,False,False
Income Quintile,4,4,Expenses on two-wheel vehicle (31),16.5,False,False
Income Quintile,4,4,Fees for private physician or specialist at health funds,33.0,False,False
Income Quintile,4,4,Fish,151.1,False,False
Income Quintile,4,4,"Fish, domestically grown(10)",35.0,False,False
Income Quintile,4,4,"Fish, grown abroad(11)",61.5,False,False
Income Quintile,4,4,Food (excl. vegetables and fruit),2640.0,False,False
Income Quintile,4,4,Footwear,148.1,False,False
Income Quintile,4,4,For key money dwelling or free housing ,155.0,False,False
Income Quintile,4,4,For owned dwelling,3485.7,False,False
Income Quintile,4,4,For rented dwelling or room,1067.2,False,False
Income Quintile,4,4,Freight and other expenses ,5.4,False,False
Income Quintile,4,4,Fresh mushrooms  ,12.4,False,False
Income Quintile,4,4,Fresh ready made food,35.7,False,False
Income Quintile,4,4,From National Insurance Institute,1992.0,False,False
Income Quintile,4,4,From allowances and assistance,2534.0,False,False
Income Quintile,4,4,From capital,773.0,False,False
Income Quintile,4,4,From households and other ,302.0,False,False
Income Quintile,4,4,From other institutions in Israel,241.0,False,False
Income Quintile,4,4,From pensions and social insurance funds,1767.0,False,False
Income Quintile,4,4,From self-employment and occasional work,3486.0,False,False
Income Quintile,4,4,From wages and salary,17557.0,False,False
Income Quintile,4,4,From work,21043.0,False,False
Income Quintile,4,4,Frozen dough,5.0,False,False
Income Quintile,4,4,Frozen pizza(4),5.4,False,False
Income Quintile,4,4,Frozen vegetables – single ,12.7,False,False
Income Quintile,4,4,"Fruit juices, natural",12.7,False,False
Income Quintile,4,4,"Fruit, dried",62.1,False,False
Income Quintile,4,4,"Fruit, fresh",199.4,False,False
Income Quintile,4,4,"Fruit, preserved and frozen",4.1,False,False
Income Quintile,4,4,Fuel and lubricants for vehicles,500.9,False,False
Income Quintile,4,4,Furniture,279.0,False,False
Income Quintile,4,4,Furniture and household equipment,753.8,False,False
Income Quintile,4,4,Games,16.8,False,False
Income Quintile,4,4,Garbage bags,5.6,False,False
Income Quintile,4,4,Garlic,5.2,False,False
Income Quintile,4,4,Gas in containers,14.0,False,False
Income Quintile,4,4,"Gas, central installation",36.1,False,False
Income Quintile,4,4,General secondary schools,31.0,False,False
Income Quintile,4,4,Glasses and contact lenses,76.0,False,False
Income Quintile,4,4,Grapes,16.6,False,False
Income Quintile,4,4,Gratuities,5.0,False,False
Income Quintile,4,4,Green and red peppers ,17.3,False,False
Income Quintile,4,4,Gross money income – total,26117.0,False,False
Income Quintile,4,4,Guarding fee ,5.4,False,False
Income Quintile,4,4,Hair accessories,3.2,False,False
Income Quintile,4,4,Hair products,23.2,False,False
